sku,status,old_eur,new_eur,delta_eur,delta_pct,db_slug,title
SB135G45,NEW,,24.46,,,,"Silicone Hose Black 135 degree 1,75'' (45mm)"
SB135G48,NEW,,22.91,,,,"Silicone Hose Black 135 degree 1,875'' (48mm)"
SB135G51,NEW,,26.02,,,,"Silicone Hose Black 135 degree 2'' (51mm)"
SB135G54,NEW,,27.21,,,,"Silicone Hose Black 135 degree 2,126'' (54mm)"
SB135G57,NEW,,27.45,,,,"Silicone Hose Black 135 degree 2,25'' (57mm)"
SB135G6.5,NEW,,8.81,,,,"Silicone Hose Black 135 degree 0,25'' (6,5mm)"
SB135G60,NEW,,29.65,,,,"Silicone Hose Black 135 degree 2,375'' (60mm)"
SB135G8,NEW,,9.47,,,,"Silicone Hose Black 135 degree 0,3125'' (8mm)"
SB135G9.5,NEW,,10.9,,,,"Silicone Hose Black 135 degree 0,375'' (9,5mm)"
SB180G11,NEW,,14.07,,,,"Silicone Hose Black 180 degree 0,43'' (11mm)"
SB180G13,NEW,,14.89,,,,"Silicone Hose Black 180 degree 0,5'' (13mm)"
SB180G16,NEW,,16.6,,,,"Silicone Hose Black 180 degree 0,625'' (16mm)"
SB180G19,NEW,,17.76,,,,"Silicone Hose Black 180 degree 0.75'' (19mm)"
SB180G22,NEW,,18,,,,"Silicone Hose Black 180 degree 0,875'' (22mm)"
SB180G25,NEW,,20.43,,,,"Silicone Hose Black 180 degree 1'' (25mm)"
SB180G28,NEW,,18.8,,,,"Silicone Hose Black 180 degree 1,125'' (28mm)"
SB180G30,NEW,,19.49,,,,"Silicone Hose Black 180 degree 1,18'' (30mm)"
SB180G32,NEW,,21.8,,,,"Silicone Hose Black 180 degree 1,25'' (32mm)"
SB180G35,NEW,,22.6,,,,"Silicone Hose Black 180 degree 1,375'' (35mm)"
SB180G38,NEW,,24.8,,,,"Silicone Hose Black 180 degree 1,5'' (38mm)"
SB180G41,NEW,,28.36,,,,"Silicone Hose Black 180 degree 1,625'' (41mm)"
SB180G45,NEW,,30.56,,,,"Silicone Hose Black 180 degree 1,75'' (45mm)"
SB180G48,NEW,,27.35,,,,"Silicone Hose Black 180 degree 1,875'' (48mm)"
SB180G6.5,NEW,,10.5,,,,"Silicone Hose Black 180 degree 0,25'' (6,5mm)"
SB180G8,NEW,,11.65,,,,"Silicone Hose Black 180 degree 0,3125'' (8mm)"
SB180G9.5,NEW,,12.82,,,,"Silicone Hose Black 180 degree 0,375'' (9,5mm)"
SB25G11,NEW,,11.59,,,,"Silicone Hose Black 25 degree 0,43'' (11mm)"
SB25G13,NEW,,12.25,,,,"Silicone Hose Black 25 degree 0,5'' (13mm)"
SB25G16,NEW,,13.32,,,,"Silicone Hose Black 25 degree 0,625'' (16mm)"
SB25G19,NEW,,13.67,,,,"Silicone Hose Black 25 degree 0,75'' (19mm)"
SB25G22,NEW,,14.65,,,,"Silicone Hose Black 25 degree 0,875'' (22mm)"
SB25G25,NEW,,16.43,,,,"Silicone Hose Black 25 degree 1'' (25mm)"
SB25G28,NEW,,16.1,,,,"Silicone Hose Black 25 degree 1,125'' (28mm)"
SB25G30,NEW,,15.65,,,,"Silicone Hose Black 25 degree 1,18'' (30mm)"
SB25G32,NEW,,17.43,,,,"Silicone Hose Black 25 degree 1,25'' (32mm)"
SB25G35,NEW,,18.3,,,,"Silicone Hose Black 25 degree 1,375'' (35mm)"
SB25G38,NEW,,20.06,,,,"Silicone Hose Black 25 degree 1,5'' (38mm)"
SB25G41,NEW,,22.6,,,,"Silicone Hose Black 25 degree 1,625'' (41mm)"
SB25G45,NEW,,24.46,,,,"Silicone Hose Black 25 degree 1,75'' (45mm)"
SB25G48,NEW,,22.91,,,,"Silicone Hose Black 25 degree 1,875'' (48mm)"
SB25G51,NEW,,26.02,,,,"Silicone Hose Black 25 degree 2'' (51mm)"
SB25G54,NEW,,27.21,,,,"Silicone Hose Black 25 degree 2,126'' (54mm)"
SB25G57,NEW,,27.45,,,,"Silicone Hose Black 25 degree 2,25'' (57mm)"
SB25G6.5,NEW,,8.81,,,,"Silicone Hose Black 25 degree 0,25'' (6,5mm)"
SB25G60,NEW,,29.65,,,,"Silicone Hose Black 25 degree 2,375'' (60mm)"
SB25G8,NEW,,9.47,,,,"Silicone Hose Black 25 degree 0,3125'' (8mm)"
SB25G9.5,NEW,,10.9,,,,"Silicone Hose Black 25 degree 0,375'' (9,5mm)"
SB45G11,NEW,,10.02,,,,"Silicone Hose Black 45 degree 0,43'' (11mm)"
SB45G13,NEW,,10.59,,,,"Silicone Hose Black 45 degree 0,5'' (13mm)"
SB45G16,NEW,,11.46,,,,"Silicone Hose Black 45 degree 0,625'' (16mm)"
SB45G19,NEW,,12.01,,,,"Silicone Hose Black 45 degree 0,75'' (19mm)"
SB45G22,NEW,,12.56,,,,"Silicone Hose Black 45 degree 0,875'' (22mm)"
SB45G25,NEW,,13.44,,,,"Silicone Hose Black 45 degree 1'' (25mm)"
SB45G28,NEW,,13.44,,,,"Silicone Hose Black 45 degree 1,125'' (28mm)"
SB45G30,NEW,,13.44,,,,"Silicone Hose Black 45 degree 1,18'' (30mm)"
SB45G32,NEW,,14,,,,"Silicone Hose Black 45 degree 1,25'' (32mm)"
SB45G35,NEW,,14.65,,,,"Silicone Hose Black 45 degree 1,375'' (35mm)"
SB45G38,NEW,,16.21,,,,"Silicone Hose Black 45 degree 1,5'' (38mm)"
SB45G41,NEW,,18.3,,,,"Silicone Hose Black 45 degree 1,625'' (41mm)"
SB45G45,NEW,,19.84,,,,"Silicone Hose Black 45 degree 1,75'' (45mm)"
SB45G48,NEW,,20.61,,,,"Silicone Hose Black 45 degree 1,875'' (48mm)"
SB45G51,NEW,,21.15,,,,"Silicone Hose Black 45 degree 2'' (51mm)"
SB45G54,NEW,,23.14,,,,"Silicone Hose Black 45 degree 2,126'' (54mm)"
SB45G57,NEW,,23.91,,,,"Silicone Hose Black 45 degree 2,25'' (57mm)"
SB45G6.5,NEW,,7.61,,,,"Silicone Hose Black 45 degree 0,25'' (6.5mm)"
SB45G60,NEW,,25.35,,,,"Silicone Hose Black 45 degree 2,375'' (60mm)"
SB45G63,NEW,,26.78,,,,"Silicone Hose Black 45 degree 2,5'' (63mm)"
SB45G65,NEW,,28.1,,,,"Silicone Hose Black 45 degree 2,56'' (65mm)"
SB45G68,NEW,,28.1,,,,"Silicone Hose Black 45 degree 2,68'' (68mm)"
SB45G70,NEW,,28.1,,,,"Silicone Hose Black 45 degree 2,75'' (70mm)"
SB45G73,NEW,,29.75,,,,"Silicone Hose Black 45 degree 2,875'' (73mm)"
SB45G76,NEW,,30.31,,,,"Silicone Hose Black 45 degree 3'' (76mm)"
SB45G8,NEW,,8.49,,,,"Silicone Hose Black 45 degree 0,3125'' (8mm)"
SB45G9.5,NEW,,9.15,,,,"Silicone Hose Black 45 degree 0,375'' (9,5mm)"
SB60G11,NEW,,11.59,,,,"Silicone Hose Black 60 degree 0,43'' (11mm)"
SB60G13,NEW,,12.25,,,,"Silicone Hose Black 60 degree 0,5'' (13mm)"
SB60G16,NEW,,13.32,,,,"Silicone Hose Black 60 degree 0,625'' (16mm)"
SB60G19,NEW,,13.67,,,,"Silicone Hose Black 60 degree 0,75'' (19mm)"
SB60G22,NEW,,14.65,,,,"Silicone Hose Black 60 degree 0,875'' (22mm)"
SB60G25,NEW,,16.43,,,,"Silicone Hose Black 60 degree 1'' (25mm)"
SB60G28,NEW,,16.1,,,,"Silicone Hose Black 60 degree 1,125'' (28mm)"
SB60G30,NEW,,15.65,,,,"Silicone Hose Black 60 degree 1,18'' (30mm)"
SB60G32,NEW,,17.43,,,,"Silicone Hose Black 60 degree 1,25'' (32mm)"
SB60G35,NEW,,18.3,,,,"Silicone Hose Black 60 degree 1,375'' (35mm)"
SB60G38,NEW,,20.06,,,,"Silicone Hose Black 60 degree 1,5'' (38mm)"
SB60G41,NEW,,22.6,,,,"Silicone Hose Black 60 degree 1,625'' (41mm)"
SB60G45,NEW,,24.46,,,,"Silicone Hose Black 60 degree 1,75'' (45mm)"
SB60G48,NEW,,22.91,,,,"Silicone Hose Black 60 degree 1,875'' (48mm)"
SB60G51,NEW,,26.02,,,,"Silicone Hose Black 60 degree 2'' (51mm)"
SB60G54,NEW,,27.21,,,,"Silicone Hose Black 60 degree 2,126'' (54mm)"
SB60G57,NEW,,27.45,,,,"Silicone Hose Black 60 degree 2,25'' (57mm)"
SB60G6.5,NEW,,8.81,,,,"Silicone Hose Black 60 degree 0,25'' (6,5mm)"
SB60G60,NEW,,29.65,,,,"Silicone Hose Black 60 degree 2,375'' (60mm)"
SB60G8,NEW,,9.47,,,,"Silicone Hose Black 60 degree 0,3125'' (8mm)"
SB60G9.5,NEW,,10.9,,,,"Silicone Hose Black 60 degree 0,375'' (9,5mm)"
SB90G11,NEW,,9.81,,,,"Silicone Hose Black 90 degree 0,43'' (11mm)"
SB90G13,NEW,,10.46,,,,"Silicone Hose Black 90 degree 0,5'' (13mm)"
SB90G16,NEW,,11.35,,,,"Silicone Hose Black 90 degree 0,625'' (16mm)"
SB90G19,NEW,,11.68,,,,"Silicone Hose Black 90 degree 0,75'' (19mm)"
SB90G22,NEW,,12.34,,,,"Silicone Hose Black 90 degree 0,875'' (22mm)"
SB90G25,NEW,,13.11,,,,"Silicone Hose Black 90 degree 1'' (25mm)"
SB90G28,NEW,,13.11,,,,"Silicone Hose Black 90 degree 1,125'' (28mm)"
SB90G30,NEW,,13.11,,,,"Silicone Hose Black 90 degree 1,18'' (30mm)"
SB90G32,NEW,,13.77,,,,"Silicone Hose Black 90 degree 1,25'' (32mm)"
SB90G35,NEW,,14.33,,,,"Silicone Hose Black 90 degree 1,375'' (35mm)"
SB90G38,NEW,,15.97,,,,"Silicone Hose Black 90 degree 1,5'' (38mm)"
SB90G41,NEW,,17.95,,,,"Silicone Hose Black 90 degree 1,625'' (41mm)"
SB90G45,NEW,,19.19,,,,"Silicone Hose Black 90 degree 1,75'' (45mm)"
SB90G48,NEW,,20.27,,,,"Silicone Hose Black 90 degree 1,875'' (48mm)"
SB90G51,NEW,,20.84,,,,"Silicone Hose Black 90 degree 2'' (51mm)"
SB90G54,NEW,,22.83,,,,"Silicone Hose Black 90 degree 2,126'' (54mm)"
SB90G57,NEW,,23.49,,,,"Silicone Hose Black 90 degree 2,25'' (57mm)"
SB90G6.5,NEW,,7.48,,,,"Silicone Hose Black 90 degree 0,25'' (6.5mm)"
SB90G60,NEW,,25.01,,,,"Silicone Hose Black 90 degree 2,375'' (60mm)"
SB90G63,NEW,,26.12,,,,"Silicone Hose Black 90 degree 2,5'' (63mm)"
SB90G65,NEW,,28.76,,,,"Silicone Hose Black 90 degree 2,56'' (65mm)"
SB90G68,NEW,,28.76,,,,"Silicone Hose Black 90 degree 2,68'' (68mm)"
SB90G70,NEW,,28.76,,,,"Silicone Hose Black 90 degree 2,75'' (70mm)"
SB90G73,NEW,,29.19,,,,"Silicone Hose Black 90 degree 2,875'' (73mm)"
SB90G76,NEW,,30.09,,,,"Silicone Hose Black 90 degree 3'' (76mm)"
SB90G8,NEW,,8.39,,,,"Silicone Hose Black 90 degree 0,3125'' (8mm)"
SB90G9.5,NEW,,9.04,,,,"Silicone Hose Black 90 degree 0,375'' (9.5mm)"
SBR135G13-16,NEW,,18.85,,,,"Silicone Hose Black 135 degree 0,5 - 0,625'' (13-16mm)"
SBR135G13-19,NEW,,18.85,,,,"Silicone Hose Black 135 degree 0,5 - 0,75'' (13-19mm)"
SBR135G16-19,NEW,,18.85,,,,"Silicone Hose Black 135 degree 0,625 - 0,75'' (16-19mm)"
SBR135G16-25,NEW,,18.95,,,,"Silicone Hose Black 135 degree 0,625 - 1'' (16-25mm)"
SBR135G19-25,NEW,,19.94,,,,"Silicone Hose Black 135 degree 0,75 - 1'' (19-25mm)"
SBR135G25-32,NEW,,21.05,,,,"Silicone Hose Black 135 degree 1 - 1,25'' (25-32mm)"
SBR135G25-35,NEW,,21.6,,,,"Silicone Hose Black 135 degree 1 - 1,375'' (25-35mm)"
SBR135G25-38,NEW,,23.04,,,,"Silicone Hose Black 135 degree 1 - 1,5'' (25-38mm)"
SBR135G32-35,NEW,,22.6,,,,"Silicone Hose Black 135 degree 1,25 - 1,375'' (32-35mm)"
SBR135G32-38,NEW,,23.69,,,,"Silicone Hose Black 135 degree 1,25 - 1,5'' (32-38mm)"
SBR135G32-41,NEW,,25.89,,,,"Silicone Hose Black 135 degree 1,25 - 1,625'' (32-41mm)"
SBR135G32-45,NEW,,27.21,,,,"Silicone Hose Black 135 degree 1,25 - 1,75'' (32-45mm)"
SBR135G35-38,NEW,,25.12,,,,"Silicone Hose Black 135 degree 1,375 - 1,5'' (35-38mm)"
SBR135G35-41,NEW,,26.34,,,,"Silicone Hose Black 135 degree 1,375 - 1,625'' (35-41mm)"
SBR135G35-45,NEW,,27.76,,,,"Silicone Hose Black 135 degree 1,375 - 1,75'' (35-45mm)"
SBR135G35-51,NEW,,29.44,,,,"Silicone Hose Black 135 degree 1,375 - 2'' (35-51mm)"
SBR135G38-41,NEW,,26.78,,,,"Silicone Hose Black 135 degree 1,5 - 1,625'' (38-41mm)"
SBR135G38-45,NEW,,28.32,,,,"Silicone Hose Black 135 degree 1,5 - 1,75'' (38-45mm)"
SBR135G38-51,NEW,,30.54,,,,"Silicone Hose Black 135 degree 1,5 - 2'' (38-51mm)"
SBR135G41-45,NEW,,28.66,,,,"Silicone Hose Black 135 degree 1,625 - 1,75'' (41-45mm)"
SBR25G13-16,NEW,,15.65,,,,"Silicone Hose Black 25 degree 0,5 - 0,625'' (13-16mm)"
SBR25G13-19,NEW,,15.65,,,,"Silicone Hose Black 25 degree 0,5 - 0,75'' (13-19mm)"
SBR25G16-19,NEW,,15.65,,,,"Silicone Hose Black 25 degree 0,625 - 0,75'' (16-19mm)"
SBR25G16-25,NEW,,16.43,,,,"Silicone Hose Black 25 degree 0,625 - 1'' (16-25mm)"
SBR25G19-25,NEW,,16.43,,,,"Silicone Hose Black 25 degree 0,75 - 1'' (19-25mm)"
SBR25G19-32,NEW,,16.43,,,,"Silicone Hose Black 25 degree 0,75 - 1,25'' (19-32mm)"
SBR25G25-32,NEW,,17.86,,,,"Silicone Hose Black 25 degree 1 - 1,25'' (25-32mm)"
SBR25G25-35,NEW,,17.86,,,,"Silicone Hose Black 25 degree 1 - 1,375'' (25-35mm)"
SBR25G25-38,NEW,,18.61,,,,"Silicone Hose Black 25 degree 1 - 1,5'' (25-38mm)"
SBR25G32-35,NEW,,20.16,,,,"Silicone Hose Black 25 degree 1,25 - 1,375'' (32-35mm)"
SBR25G32-38,NEW,,19.06,,,,"Silicone Hose Black 25 degree 1,25 - 1,5'' (32-38mm)"
SBR25G32-41,NEW,,19.5,,,,"Silicone Hose Black 25 degree 1,25 - 1,625'' (32-41mm)"
SBR25G32-45,NEW,,20.16,,,,"Silicone Hose Black 25 degree 1,25 - 1,75'' (32-45mm)"
SBR25G35-38,NEW,,19.5,,,,"Silicone Hose Black 25 degree 1,375 - 1,5'' (35-38mm)"
SBR25G35-41,NEW,,21.05,,,,"Silicone Hose Black 25 degree 1,375 - 1,625'' (35-41mm)"
SBR25G35-45,NEW,,21.6,,,,"Silicone Hose Black 25 degree 1,375 - 1,75'' (35-45mm)"
SBR25G35-51,NEW,,23.36,,,,"Silicone Hose Black 25 degree 1,375 - 2'' (35-51mm)"
SBR25G38-41,NEW,,21.6,,,,"Silicone Hose Black 25 degree 1,5 - 1,625'' (38-41mm)"
SBR25G38-45,NEW,,22.83,,,,"Silicone Hose Black 25 degree 1,5 - 1,75'' (38-45mm)"
SBR25G38-51,NEW,,23.14,,,,"Silicone Hose Black 25 degree 1,5 - 2'' (38-51mm)"
SBR25G41-45,NEW,,23.36,,,,"Silicone Hose Black 25 degree 1,625 - 1,75'' (41-45mm)"
SBR25G41-51,NEW,,24.14,,,,"Silicone Hose Black 25 degree 1,625 - 2'' (41-51mm)"
SBR25G45-51,NEW,,25.01,,,,"Silicone Hose Black 25 degree 1,75 - 2'' (45-51mm)"
SBR25G45-63,NEW,,27.99,,,,"Silicone Hose Black 25 degree 1,75 - 2,5'' (45-63mm)"
SBR25G51-57,NEW,,27.34,,,,"Silicone Hose Black 25 degree 2 - 2,25'' (51 - 57mm)"
SBR25G51-60,NEW,,27.99,,,,"Silicone Hose Black 25 degree 2 - 2,375'' (51 - 60mm)"
SBR25G51-63,NEW,,28.99,,,,"Silicone Hose Black 25 degree 2 - 2,5'' (51 - 63mm)"
SBR25G51-70,NEW,,29.75,,,,"Silicone Hose Black 25 degree 2 - 2,75'' (51 - 70mm)"
SBR45G13-16,NEW,,13.77,,,,"Silicone Hose Black 45 degree 0,5 - 0,625'' (13-16mm)"
SBR45G13-19,NEW,,13.77,,,,"Silicone Hose Black 45 degree 0,5 - 0,75'' (13-19mm)"
SBR45G16-19,NEW,,13.77,,,,"Silicone Hose Black 45 degree 0,625 - 0,75'' (16-19mm)"
SBR45G16-25,NEW,,14.33,,,,"Silicone Hose Black 45 degree 0,625 - 1'' (16-25mm)"
SBR45G19-25,NEW,,14.33,,,,"Silicone Hose Black 45 degree 0,75 - 1'' (19-25mm)"
SBR45G19-32,NEW,,14.33,,,,"Silicone Hose Black 45 degree 0,75 - 1,25'' (19-32mm)"
SBR45G25-32,NEW,,15.97,,,,"Silicone Hose Black 45 degree 1 - 1,25'' (25-32mm)"
SBR45G25-35,NEW,,15.97,,,,"Silicone Hose Black 45 degree 1 - 1,375'' (25-35mm)"
SBR45G25-38,NEW,,16.51,,,,"Silicone Hose Black 45 degree 1 - 1,5'' (25-38mm)"
SBR45G32-35,NEW,,17.86,,,,"Silicone Hose Black 45 degree 1,25 - 1,375'' (32-35mm)"
SBR45G32-38,NEW,,16.99,,,,"Silicone Hose Black 45 degree 1,25 - 1,5'' (32-38mm)"
SBR45G32-41,NEW,,17.2,,,,"Silicone Hose Black 45 degree 1,25 - 1,625'' (32-41mm)"
SBR45G32-45,NEW,,17.86,,,,"Silicone Hose Black 45 degree 1,25 - 1,75'' (32-45mm)"
SBR45G35-38,NEW,,17.2,,,,"Silicone Hose Black 45 degree 1,375 - 1,5'' (35-38mm)"
SBR45G35-41,NEW,,18.61,,,,"Silicone Hose Black 45 degree 1,375 - 1,625'' (35-41mm)"
SBR45G35-45,NEW,,19.06,,,,"Silicone Hose Black 45 degree 1,375 - 1,75'' (35-45mm)"
SBR45G35-51,NEW,,20.84,,,,"Silicone Hose Black 45 degree 1,375 - 2'' (35-51mm)"
SBR45G38-41,NEW,,19.06,,,,"Silicone Hose Black 45 degree 1,5 - 1,625'' (38-41mm)"
SBR45G38-45,NEW,,20.27,,,,"Silicone Hose Black 45 degree 1,5 - 1,75'' (38-45mm)"
SBR45G38-51,NEW,,20.61,,,,"Silicone Hose Black 45 degree 1,5 - 2'' (38-51mm)"
SBR45G41-45,NEW,,20.84,,,,"Silicone Hose Black 45 degree 1,625 - 1,75'' (41-45mm)"
SBR45G41-51,NEW,,21.4,,,,"Silicone Hose Black 45 degree 1,625 - 2'' (41-51mm)"
SBR45G45-51,NEW,,22.26,,,,"Silicone Hose Black 45 degree 1,75 - 2'' (45-51mm)"
SBR45G45-63,NEW,,25.01,,,,"Silicone Hose Black 45 degree 1,75 - 2,5'' (45-63mm)"
SBR45G51-57,NEW,,24.14,,,,"Silicone Hose Black 45 degree 2 - 2,25'' (51 - 57mm)"
SBR45G51-60,NEW,,25.01,,,,"Silicone Hose Black 45 degree 2 - 2,375'' (51-60mm)"
SBR45G51-63,NEW,,25.58,,,,"Silicone Hose Black 45 degree 2 - 2,5'' (51 - 63mm)"
SBR45G51-70,NEW,,26.24,,,,"Silicone Hose Black 45 degree 2 - 2,75'' (51 - 70mm)"
SBR45G51-76,NEW,,27.66,,,,"Silicone Hose Black 45 degree 2 - 3'' (51 - 76mm)"
SBR45G57-63,NEW,,28.32,,,,"Silicone Hose Black 45 degree 2,25 - 2,5'' (57 - 63mm)"
SBR45G57-70,NEW,,28.66,,,,"Silicone Hose Black 45 degree 2,25 - 2,75'' (57 - 70mm)"
SBR45G57-76,NEW,,29.19,,,,"Silicone Hose Black 45 degree 2,25 - 3'' (57 - 76mm)"
SBR45G60-63,NEW,,27.76,,,,"Silicone Hose Black 45 degree 2,375 - 2,5'' (60 - 63mm)"
SBR45G60-70,NEW,,28.32,,,,"Silicone Hose Black 45 degree 2,375 - 2,75'' (60-70mm)"
SBR45G60-76,NEW,,29.65,,,,"Silicone Hose Black 45 degree 2,375 - 3'' (60 - 76mm)"
SBR45G60-80,NEW,,30.43,,,,"Silicone Hose Black 45 degree 2,375 - 3,125'' (60 - 80mm)"
SBR45G60-83,NEW,,30.43,,,,"Silicone Hose Black 45 degree 2,375 - 3,25'' (60-83mm)"
SBR45G63-70,NEW,,29.19,,,,"Silicone Hose Black 45 degree 2,5 - 2,75'' (63 - 70mm)"
SBR45G63-76,NEW,,30.09,,,,"Silicone Hose Black 45 degree 2,5 - 3'' (63 - 76mm)"
SBR45G63-83,NEW,,30.96,,,,"Silicone Hose Black 45 degree 2,5 - 3,25'' (63-83mm)"
SBR45G70-76,NEW,,30.64,,,,"Silicone Hose Black 45 degree 2,75 - 3'' (70 - 76mm)"
SBR45G76-80,NEW,,30.64,,,,"Silicone Hose Black 45 degree 3 - 3,125'' (76 - 80mm)"
SBR60G13-16,NEW,,15.65,,,,"Silicone Hose Black 60 degree 0,5 - 0,625'' (13-16mm)"
SBR60G13-19,NEW,,15.65,,,,"Silicone Hose Black 60 degree 0,5 - 0,75'' (13-19mm)"
SBR60G16-19,NEW,,15.65,,,,"Silicone Hose Black 60 degree 0,625 - 0,75'' (16-19mm)"
SBR60G16-25,NEW,,16.43,,,,"Silicone Hose Black 60 degree 0,625 - 1'' (16-25mm)"
SBR60G19-25,NEW,,16.43,,,,"Silicone Hose Black 60 degree 0,75 - 1'' (19-25mm)"
SBR60G19-32,NEW,,16.43,,,,"Silicone Hose Black 60 degree 0,75 - 1,25'' (19-32mm)"
SBR60G25-32,NEW,,17.86,,,,"Silicone Hose Black 60 degree 1 - 1,25'' (25-32mm)"
SBR60G25-35,NEW,,17.86,,,,"Silicone Hose Black 60 degree 1 - 1,375'' (25-35mm)"
SBR60G25-38,NEW,,18.61,,,,"Silicone Hose Black 60 degree 1 - 1,5'' (25-38mm)"
SBR60G32-35,NEW,,20.16,,,,"Silicone Hose Black 60 degree 1,25 - 1,375'' (32-35mm)"
SBR60G32-38,NEW,,19.06,,,,"Silicone Hose Black 60 degree 1,25 - 1,5'' (32-38mm)"
SBR60G32-41,NEW,,19.5,,,,"Silicone Hose Black 60 degree 1,25 - 1,625'' (32-41mm)"
SBR60G32-45,NEW,,20.16,,,,"Silicone Hose Black 60 degree 1,25 - 1,75'' (32-45mm)"
SBR60G35-38,NEW,,19.5,,,,"Silicone Hose Black 60 degree 1,375 - 1,5'' (35-38mm)"
SBR60G35-41,NEW,,21.05,,,,"Silicone Hose Black 60 degree 1,375 - 1,625'' (35-41mm)"
SBR60G35-45,NEW,,21.6,,,,"Silicone Hose Black 60 degree 1,375 - 1,75'' (35-45mm)"
SBR60G35-51,NEW,,23.36,,,,"Silicone Hose Black 60 degree 1,375 - 2'' (35-51mm)"
SBR60G38-41,NEW,,21.6,,,,"Silicone Hose Black 60 degree 1,5 - 1,625'' (38-41mm)"
SBR60G38-45,NEW,,22.83,,,,"Silicone Hose Black 60 degree 1,5 - 1,75'' (38-45mm)"
SBR60G38-51,NEW,,23.14,,,,"Silicone Hose Black 60 degree 1,5 - 2'' (38-51mm)"
SBR60G41-45,NEW,,23.36,,,,"Silicone Hose Black 60 degree 1,625 - 1,75'' (41-45mm)"
SBR60G41-51,NEW,,24.14,,,,"Silicone Hose Black 60 degree 1,625 - 2'' (41-51mm)"
SBR60G45-51,NEW,,25.01,,,,"Silicone Hose Black 60 degree 1,75 - 2'' (45-51mm)"
SBR60G45-63,NEW,,27.99,,,,"Silicone Hose Black 60 degree 1,75 - 2,5'' (45-63mm)"
SBR60G51-57,NEW,,27.34,,,,"Silicone Hose Black 60 degree 2 - 2,25'' (51 - 57mm)"
SBR60G51-60,NEW,,27.99,,,,"Silicone Hose Black 60 degree 2 - 2,375'' (51 - 60mm)"
SBR60G51-63,NEW,,28.99,,,,"Silicone Hose Black 60 degree 2 - 2,5'' (51 - 63mm)"
SBR60G51-70,NEW,,29.75,,,,"Silicone Hose Black 60 degree 2 - 2,75'' (51 - 70mm)"
SBR90G13-16,NEW,,13.77,,,,"Silicone Hose Black 90 degree 0,5 - 0,625'' (13-16mm)"
SBR90G13-19,NEW,,13.77,,,,"Silicone Hose Black 90 degree 0,5 - 0,75'' (13-19mm)"
SBR90G16-19,NEW,,13.77,,,,"Silicone Hose Black 90 degree 0,625 - 0,75'' (16-19mm)"
SBR90G16-25,NEW,,14.33,,,,"Silicone Hose Black 90 degree 0,625 - 1'' (16-25mm)"
SBR90G19-25,NEW,,14.33,,,,"Silicone Hose Black 90 degree 0,75 - 1'' (19 - 25mm)"
SBR90G19-32,NEW,,15.97,,,,"Silicone Hose Black 90 degree 0,75 - 1,25'' (19-32mm)"
SBR90G25-28,NEW,,15.97,,,,"Silicone Hose Black 90 degree 1 - 1,125'' (25 - 28mm)"
SBR90G25-32,NEW,,15.97,,,,"Silicone Hose Black 90 degree 1 - 1,25'' (25 - 32mm)"
SBR90G25-35,NEW,,15.97,,,,"Silicone Hose Black 90 degree 1 - 1,375'' (25 - 35mm)"
SBR90G25-38,NEW,,16.51,,,,"Silicone Hose Black 90 degree 1 - 1,5'' (25 - 38mm)"
SBR90G32-35,NEW,,16.99,,,,"Silicone Hose Black 90 degree 1,25 - 1,375'' (32 - 35mm)"
SBR90G32-38,NEW,,16.99,,,,"Silicone Hose Black 90 degree 1,25 - 1,5'' (32 - 38mm)"
SBR90G32-41,NEW,,17.2,,,,"Silicone Hose Black 90 degree 1,25 - 1,625'' (32-41mm)"
SBR90G32-45,NEW,,17.86,,,,"Silicone Hose Black 90 degree 1,25 - 1,75'' (32-45mm)"
SBR90G35-38,NEW,,17.2,,,,"Silicone Hose Black 90 degree 1,375 - 1,5'' (35 - 38mm)"
SBR90G35-41,NEW,,18.61,,,,"Silicone Hose Black 90 degree 1,375 - 1,625'' (35-41mm)"
SBR90G35-45,NEW,,19.06,,,,"Silicone Hose Black 90 degree 1,375 - 1,75'' (35-45mm)"
SBR90G35-51,NEW,,20.16,,,,"Silicone Hose Black 90 degree 1,375 - 2'' (35 - 51mm)"
SBR90G38-41,NEW,,19.06,,,,"Silicone Hose Black 90 degree 1,5 - 1,625'' (38-41mm)"
SBR90G38-45,NEW,,20.84,,,,"Silicone Hose Black 90 degree 1,5 - 1,75'' (38-45mm)"
SBR90G38-51,NEW,,20.61,,,,"Silicone Hose Black 90 degree 1,5 - 2'' (38 - 51mm)"
SBR90G41-45,NEW,,20.84,,,,"Silicone Hose Black 90 degree 1,625 - 1,75'' (41-45mm)"
SBR90G41-51,NEW,,21.4,,,,"Silicone Hose Black 90 degree 1,625 - 2'' (41 - 51mm)"
SBR90G45-51,NEW,,22.26,,,,"Silicone Hose Black 90 degree 1,75 - 2'' (45 - 51mm)"
SBR90G45-63,NEW,,25.01,,,,"Silicone Hose Black 90 degree 1,75 - 2,5'' (45-63mm)"
SBR90G48-54,NEW,,23.49,,,,"Silicone Hose Black 90 degree 1,875 - 2,125'' (48-54mm)"
SBR90G51-54,NEW,,24.14,,,,"Silicone Hose Black 90 degree 2 - 2,125'' (51 - 54mm)"
SBR90G51-57,NEW,,24.14,,,,"Silicone Hose Black 90 degree 2 - 2,25'' (51 - 57mm)"
SBR90G51-60,NEW,,25.01,,,,"Silicone Hose Black 90 degree 2 - 2,375'' (51 - 60mm)"
