page,tier,brand,model,year_range,engine,section,sku,material,description,price_kind,msrp_usd,import_fee_usd,retail_usd,matched_summary_label,remarks
7,Standard Products,Audi,A6 C8 45 TFSI | Quattro (2.0T),2019 - Current,,,1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,included,0.0,,0.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD model | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - aftermarket ABS rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 45 TFSI | Quattro (2.0T),2019 - Current,,,1VMK7-03-N0AT-7S,SS,Tips (Titanium Blue),relative,230.0,,230.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD model | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - aftermarket ABS rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 45 TFSI | Quattro (2.0T),2019 - Current,,,1VMK7-03-N0AB-7S,SS,Tips (Chrome Black),relative,350.0,,350.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD model | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - aftermarket ABS rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 45 TFSI | Quattro (2.0T),2019 - Current,,Upgrade Options,1VMK7-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,690.0,,690.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD model | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - aftermarket ABS rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 45 TFSI | Quattro (2.0T),2019 - Current,,,1VMK6-23-N0AD-7S,Ti,89mm Black Mamba Tips (Carbon Fiber & Titanium),relative,690.0,,690.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD model | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - aftermarket ABS rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 45 TFSI | Quattro (2.0T),2019 - Current,,,1VMK6-23-N0AD-7S-01,Ti,89mm Red Mamba Tips (Carbon Fiber & Titanium),relative,690.0,,690.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD model | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - aftermarket ABS rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,,0AA71-A0N00-3,SS,Catted Downpipe ※Non-OPF Version,absolute,1700.0,1500,3200.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,,0AA71-A0NM0-3,SS,Catted Downpipe ※OPF Version,absolute,1800.0,1500,3300.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,Factory Version,0AA71-NVN00-2,SS,Factory Version Cat Back System,absolute,4100.0,1500,5600.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,Cat Back System,1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,included,0.0,,0.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,,0AA61-NVN00-2-02,SS,Dual Side Dual Out Version Cat Back System + ABS Rear Diffuser,absolute,4800.0,1500,6300.0,Dual Side Dual Out Version Tips (Chrome Silver) A6 C8 55 TFSI Quattro Cat Back System,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,Dual Side Dual Out Version,1VMK7-03-N0AS-7S,SS,Tips (Chrome Silver) A6 C8 55 TFSI Quattro Cat Back System,absolute,4800.0,1500,6300.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,,1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,included,0.0,,0.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,,1VMK7-03-N0AT-7S,SS,Tips (Titanium Blue),relative,230.0,,230.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,,1VMK7-03-N0AB-7S,SS,Tips (Chrome Black),relative,350.0,,350.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,Upgrade Options,1VMK7-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,690.0,,690.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,,1VMK6-23-N0AD-7S,Ti,89mm Black Mamba Tips (Carbon Fiber & Titanium),relative,690.0,,690.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
7,Standard Products,Audi,A6 C8 55 TFSI Quattro,2018 - Current,,,1VMK6-23-N0AD-7S-01,Ti,89mm Red Mamba Tips (Carbon Fiber & Titanium),relative,690.0,,690.0,,"※Please confirm OPF / non-OPF version | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the ABS rear diffuse is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,Downpipe,0AA61-A0N00-3,SS,Catted Downpipe,absolute,1200.0,1500,2700.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,,0AA61-B0N00-3,SS,Catless Downpipe,absolute,900.0,1500,2400.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,Factory Version,0AA61-NVN00-2,SS,Cat Back System,absolute,3800.0,1500,5300.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,Cat Back System,1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,included,0.0,,0.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,,0AA61-NVN00-2-02,SS,Dual Side Dual Out Version Cat Back System + Carbon Fiber Rear Diffuser,absolute,4500.0,1500,6000.0,Dual Side Dual Out Version Tips (Chrome Silver) A7 C8 45 TFSI Quattro (2.0T) Cat Back System,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,Dual Side Dual Out Version,1VMK7-03-N0AS-7S,SS,Tips (Chrome Silver) A7 C8 45 TFSI Quattro (2.0T) Cat Back System,absolute,4500.0,1500,6000.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,,1X-31-V0V0-8S-B5001,,OBDII with Lighting Sensor,included,0.0,,0.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,,1VMK7-03-N0AT-7S,SS,Tips (Titanium Blue),relative,230.0,,230.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,,1VMK7-03-N0AB-7S,SS,Tips (Chrome Black),relative,350.0,,350.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
8,Standard Products,Audi,A7 C8 45 TFSI Quattro (2.0T),2019 - Current,,Upgrade Options,1VMK7-03-N0AD-7S,SS,Tips (Carbon Fiber),relative,690.0,,690.0,,"※For non-OPF Version ONLY | ※Front Pipe only compatible with LHD models. | ※Catback: 1. Stock version catback, 2. Dual Side Dual Out tips version catback | ※The stock exhaust exits face down | ※Dual Side Dual Out tips version - upgrading the carbon fiber rear diffuser is included | ※Please confirm with iPE whether the rear bumper is a S-Line version before placing an Dual Side Dual Out tips catback order"
