sku,status,old_eur,new_eur,delta_eur,delta_pct,db_slug,title
CAP16S,NEW,,3.76,,,,"Siliconecap 16mm Black"
CAP18S,NEW,,3.96,,,,"Siliconecap 18mm Black"
CAP21S,NEW,,4.19,,,,"Siliconecap 21mm Black"
CAP25S,NEW,,4.54,,,,"Siliconecap 25mm Black"
CAP30S,NEW,,4.97,,,,"Siliconecap 30mm Black"
CAP4S,NEW,,2.64,,,,"Siliconecap 4mm Black"
CAP57-DO88,NEW,,17.51,,,,"Cap Flexfit do88, Small / Medium"
CAP59-DO88,NEW,,17.51,,,,"Cap Flexfit do88, Large / Extra Large"
CAP6S,NEW,,2.75,,,,"Siliconecap 6mm Black"
CAP8S,NEW,,2.99,,,,"Siliconecap 8mm Black"
dekal_black_180x67,NEW,,0.51,,,,"do88 black sticker 180x67mm"
dekal_red_180x67,NEW,,0.51,,,,"do88 red sticker 180x67mm"
dekal_red_300x75,NEW,,2.09,,,,"do88 red sticker 300x75mm"
dekal_silver_180x67,NEW,,0.51,,,,"do88 silver sticker 180x67mm"
do88-kit116-1S,NEW,,18.74,,,,"Volvo C30/C70/V50/S40 2.0D 04-10 Turbo outlet hose"
do88-kit116-2S,NEW,,24.46,,,,"Volvo C30/C70/V50/S40 2.0D 04-10 Silencer to IC pipe"
do88-kit158S,NEW,,764.2,,,,"Porsche 964 Turbo Oil hoses"
do88-kit159S,NEW,,127.3,,,,"Porsche 964 Turbo Inlet hoses for turbo"
do88-kit160S,NEW,,140.18,,,,"Porsche 964 Turbo Pressure hoses"
do88-kit161S,NEW,,127.3,,,,"Porsche 964 Turbo K Jetronic hoses"
do88-kit163S,NEW,,45.75,,,,"Porsche 964 Turbo Carbon canister hose"
do88-kit186B-r,NEW,,21.83,,,,"Audi S2 RS2 S4 S6 RS6 Crankcase vent hose Blue"
do88-kit243S,NEW,,81.68,,,,"Porsche 911 (996) Turbo F-hose Black"
do88-kit244S,NEW,,126.08,,,,"Porsche 911 (996) Turbo Y-hose Black"
do88-kit246Sr,NEW,,292.73,,,,"Audi RS3 (8V) / TT RS (8S) Inlet hose OE Turbo"
do88-kit77S,NEW,,20.84,,,,"SAAB 9-5 98-10 Evacuation hose"
do88-kit84-3S,NEW,,17.64,,,,"SAAB 9-3 2.2 TiD 98-02 Turbo outlet hose"
H45,NEW,,14.54,,,,"Silicone Hose Blue Hump 1,75'' (45mm)"
H51,NEW,,15.2,,,,"Silicone Hose Blue Hump 2'' (51mm)"
H57,NEW,,15.97,,,,"Silicone Hose Blue Hump 2,25'' (57mm)"
H60,NEW,,16.51,,,,"Silicone Hose Blue Hump 2,375'' (60mm)"
H63,NEW,,16.51,,,,"Silicone Hose Blue Hump 2,5'' (63mm)"
H70,NEW,,17.2,,,,"Silicone Hose Blue Hump 2,75'' (70mm)"
H76,NEW,,17.95,,,,"Silicone Hose Blue Hump 3'' (76mm)"
H80,NEW,,19.19,,,,"Silicone Hose Blue Hump 3,125'' (80mm)"
H83,NEW,,20.16,,,,"Silicone Hose Blue Hump 3,25'' (83mm)"
H89,NEW,,20.84,,,,"Silicone Hose Blue Hump 3,5'' (89mm)"
ICM-200-996,NEW,,1511.09,,,,"Porsche 996 Turbo GT2 Intercooler 99-05"
ICM-460-G,NEW,,3969.3,,,,"do88 Intercooler MERA, Porsche 911 Turbo (964)"
ICM-460-K,NEW,,2377.24,,,,"do88 Intercooler, Porsche 911 Turbo (964)"
ICM-490,NEW,,783.89,,,,"do88 Intercooler VW Polo GTI AW, Audi A1 40TFSI GB EA888"
Joiner-16AL,NEW,,9.91,,,,"Hose joiner for 16mm hose"
Joiner-19AL,NEW,,9.91,,,,"Hose joiner for 19mm hose"
Joiner-22AL,NEW,,9.91,,,,"Hose joiner for 22mm hose"
Joiner-25AL,NEW,,9.91,,,,"Hose joiner for 25mm hose"
Joiner-28AL,NEW,,9.91,,,,"Hose joiner for 28mm hose"
Joiner-30AL,NEW,,9.91,,,,"Hose joiner for 30mm hose"
Joiner-32AL,NEW,,9.91,,,,"Hose joiner for 32mm hose"
Joiner-35AL,NEW,,10.59,,,,"Hose joiner for 35mm hose"
Joiner-38AL,NEW,,10.59,,,,"Hose joiner for 38mm hose"
Joiner-41AL,NEW,,11.46,,,,"Hose joiner for 41mm hose"
Joiner-45AL,NEW,,11.46,,,,"Hose joiner for 45mm hose"
Joiner-48AL,NEW,,11.46,,,,"Hose joiner for 48mm hose"
Joiner-51AL,NEW,,13,,,,"Hose joiner for 51mm hose"
Joiner-54AL,NEW,,13.77,,,,"Hose joiner for 54mm hose"
Joiner-57AL,NEW,,14.23,,,,"Hose joiner for 57mm hose"
Joiner-60AL,NEW,,18.3,,,,"Hose joiner for 60mm hose"
Joiner-63AL,NEW,,18.3,,,,"Hose joiner for 63mm hose"
Joiner-65AL,NEW,,18.95,,,,"Hose joiner for 65mm hose"
Joiner-68AL,NEW,,18.95,,,,"Hose joiner for 68mm hose"
Joiner-70AL,NEW,,18.95,,,,"Hose joiner for 70mm hose"
Joiner-73AL,NEW,,19.5,,,,"Hose joiner for 73mm hose"
K100-12-22,NEW,,0.78,,,,"Mikalor Worm drive hose clamp 12-22mm/9mm W1"
K100-16-27,NEW,,0.78,,,,"Mikalor Worm drive hose clamp 16-27mm/9mm W1"
K100-20-32,NEW,,0.88,,,,"Mikalor Worm drive hose clamp 20-32mm/9mm W1"
K100-25-40,NEW,,1,,,,"Mikalor Worm drive hose clamp 25-40mm/9mm W1"
K100-30-45,NEW,,1,,,,"Mikalor Worm drive hose clamp 30-45mm/9mm W1"
K100-32-50,NEW,,1.21,,,,"Mikalor Worm drive hose clamp 32-50mm/9mm W1"
K100-8-12,NEW,,1,,,,"Mikalor Worm drive hose clamp 8-12mm/7mm W1"
K100-8-16,NEW,,0.66,,,,"Mikalor Worm drive hose clamp 8-16mm/9mm W1"
K105-100-120,NEW,,2.64,,,,"Mikalor Worm drive hose clamp 100-120mm/12mm W1"
K105-110-130,NEW,,2.64,,,,"Mikalor Worm drive hose clamp 110-130mm/12mm W1"
K105-120-140,NEW,,14.44,,,,"Mikalor Worm drive hose clamp 120-140mm/12mm W1"
K105-130-150,NEW,,2.99,,,,"Mikalor Worm drive hose clamp 130-150mm/12mm W1"
K105-140-160,NEW,,3.09,,,,"Mikalor Worm drive hose clamp 140-160mm/12mm W1"
K105-150-170,NEW,,3.86,,,,"Mikalor Worm drive hose clamp 150-170mm/12mm W1"
K105-160-180,NEW,,3.86,,,,"Mikalor Worm drive hose clamp 160-180mm/12mm W1"
K105-170-190,NEW,,4.19,,,,"Mikalor Worm drive hose clamp 170-190mm/12mm W1"
K105-180-200,NEW,,4.3,,,,"Mikalor Worm drive hose clamp 180-200mm/12mm W1"
K105-190-210,NEW,,4.41,,,,"Mikalor Worm drive hose clamp 190-210mm/12mm W1"
K105-40-60,NEW,,1.55,,,,"Mikalor Worm drive hose clamp 40-60mm/12mm W1"
K105-50-70,NEW,,1.76,,,,"Mikalor Worm drive hose clamp 50-70mm/12mm W1"
K105-60-80,NEW,,2.09,,,,"Mikalor Worm drive hose clamp 60-80mm/12mm W1"
K105-70-90,NEW,,2.2,,,,"Mikalor Worm drive hose clamp 70-90mm/12mm W1"
K105-80-100,NEW,,2.32,,,,"Mikalor Worm drive hose clamp 80-100mm/12mm W1"
K105-90-110,NEW,,2.44,,,,"Mikalor Worm drive hose clamp 90-110mm/12mm W1"
K120-12-22,NEW,,1.55,,,,"Mikalor Worm drive hose clamp 12-22mm/9mm Stainless Steel W3"
K120-16-27,NEW,,1.66,,,,"Mikalor Worm drive hose clamp 16-27mm/9mm Stainless Steel W3"
K120-20-32,NEW,,1.66,,,,"Mikalor Worm drive hose clamp 20-32mm/9mm Stainless Steel W3"
K120-25-40,NEW,,1.86,,,,"Mikalor Worm drive hose clamp 25-40mm/9mm Stainless Steel W3"
K120-30-45,NEW,,1.86,,,,"Mikalor Worm drive hose clamp 30-45mm/9mm Stainless Steel W3"
K120-32-50,NEW,,1.99,,,,"Mikalor Worm drive hose clamp 32-50mm/9mm Stainless Steel W3"
K120-40-60,NEW,,2.21,,,,"Mikalor Worm drive hose clamp 40-60mm/9mm Stainless Steel W3"
K120-8-16,NEW,,1.43,,,,"Mikalor Worm drive hose clamp 8-16mm/9mm Stainless Steel W3"
K125-100-120,NEW,,4.62,,,,"Mikalor Worm drive hose clamp 100-120mm/12mm Stainless Steel W3"
K125-110-130,NEW,,4.74,,,,"Mikalor Worm drive hose clamp 110-130mm/12mm Stainless Steel W3"
K125-120-140,NEW,,4.97,,,,"Mikalor Worm drive hose clamp 120-140mm/12mm Stainless Steel W3"
K125-130-150,NEW,,5.07,,,,"Mikalor Worm drive hose clamp 130-150mm/12mm Stainless Steel W3"
K125-140-160,NEW,,5.19,,,,"Mikalor Worm drive hose clamp 140-160mm/12mm Stainless Steel W3"
K125-150-170,NEW,,5.62,,,,"Mikalor Worm drive hose clamp 150-170mm/12mm Stainless Steel W3"
K125-160-180,NEW,,5.85,,,,"Mikalor Worm drive hose clamp 160-180mm/12mm Stainless Steel W3"
K125-170-190,NEW,,6.16,,,,"Mikalor Worm drive hose clamp 170-190mm/12mm Stainless Steel W3"
K125-180-200,NEW,,6.5,,,,"Mikalor Worm drive hose clamp 180-200mm/12mm Stainless Steel W3"
K125-190-210,NEW,,6.61,,,,"Mikalor Worm drive hose clamp 190-210mm/12mm Stainless Steel W3"
K125-40-60,NEW,,2.64,,,,"Mikalor Worm drive hose clamp 40-60mm/12mm Stainless Steel W3"
K125-50-70,NEW,,2.86,,,,"Mikalor Worm drive hose clamp 50-70mm/12mm Stainless Steel W3"
K125-60-80,NEW,,3.3,,,,"Mikalor Worm drive hose clamp 60-80mm/12mm Stainless Steel W3"
K125-70-90,NEW,,3.76,,,,"Mikalor Worm drive hose clamp 70-90mm/12mm Stainless Steel W3"
K125-80-100,NEW,,3.86,,,,"Mikalor Worm drive hose clamp 80-100mm/12mm Stainless Steel W3"
K125-90-110,NEW,,4.19,,,,"Mikalor Worm drive hose clamp 90-110mm/12mm Stainless Steel W3"
K150-12-22,NEW,,1.99,,,,"Mikalor Worm drive hose clamp 12-22mm/9mm Stainless Steel Black W3"
K150-16-27,NEW,,1.99,,,,"Mikalor Worm drive hose clamp 16-27mm/9mm Stainless Steel Black W3"
K150-20-32,NEW,,2.09,,,,"Mikalor Worm drive hose clamp 20-32mm/9mm Stainless Steel Black W3"
K150-20-35,NEW,,2.09,,,,"Mikalor Worm drive hose clamp 20-35mm/9mm Stainless Steel Black W3"
K150-25-40,NEW,,2.44,,,,"Mikalor Worm drive hose clamp 25-40mm/9mm Stainless Steel Black W3"
K150-30-45,NEW,,2.54,,,,"Mikalor Worm drive hose clamp 30-45mm/9mm Stainless Steel Black W3"
K150-32-50,NEW,,2.64,,,,"Mikalor Worm drive hose clamp 32-50mm/9mm Stainless Steel Black W3"
K150-8-16,NEW,,1.86,,,,"Mikalor Worm drive hose clamp 8-16mm/9mm Stainless Steel Black W3"
K155-40-60,NEW,,3.96,,,,"Mikalor Worm drive hose clamp 40-60mm/12mm Stainless Steel Black W3"
K155-50-70,NEW,,4.3,,,,"Mikalor Worm drive hose clamp 50-70mm/12mm Stainless Steel Black W3"
K155-60-80,NEW,,4.84,,,,"Mikalor Worm drive hose clamp 60-80mm/12mm Stainless Steel Black W3"
K155-70-90,NEW,,5.07,,,,"Mikalor Worm drive hose clamp 70-90mm/12mm Stainless Steel Black W3"
K155-80-100,NEW,,5.19,,,,"Mikalor Worm drive hose clamp 80-100mm/12mm Stainless Steel Black W3"
K155-90-110,NEW,,5.96,,,,"Mikalor Worm drive hose clamp 90-110mm/12mm Stainless Steel Black W3"
K170-16-27,NEW,,3.19,,,,"Mikalor Worm drive hose clamp 16-27mm/13,5mm With inner-ring W3"
K170-20-32,NEW,,3.19,,,,"Mikalor Worm drive hose clamp 20-32mm/13,5mm With inner-ring W3"
K170-25-40,NEW,,3.53,,,,"Mikalor Worm drive hose clamp 25-40mm/13,5mm With inner-ring W3"
K170-30-45,NEW,,3.76,,,,"Mikalor Worm drive hose clamp 30-45mm/13,5mm With inner-ring W3"
K170-32-50,NEW,,3.76,,,,"Mikalor Worm drive hose clamp 32-50mm/13,5mm With inner-ring W3"
K175-100-120,NEW,,8.15,,,,"Mikalor Worm drive hose clamp 100-120mm/16,5mm With inner-ring W3"
K175-110-130,NEW,,8.49,,,,"Mikalor Worm drive hose clamp 110-130mm/16,5mm With inner-ring W3"
K175-40-60,NEW,,4.84,,,,"Mikalor Worm drive hose clamp 40-60mm/16,5mm With inner-ring W3"
K175-50-70,NEW,,5.19,,,,"Mikalor Worm drive hose clamp 50-70mm/16,5mm With inner-ring W3"
K175-60-80,NEW,,5.96,,,,"Mikalor Worm drive hose clamp 60-80mm/16,5mm With inner-ring W3"
K175-70-90,NEW,,6.5,,,,"Mikalor Worm drive hose clamp 70-90mm/16,5mm With inner-ring W3"
K175-80-100,NEW,,6.83,,,,"Mikalor Worm drive hose clamp 80-100mm/16,5mm With inner-ring W3"
K175-90-110,NEW,,7.38,,,,"Mikalor Worm drive hose clamp 90-110mm/16,5mm With inner-ring W3"
K220-20-32,NEW,,2.99,,,,"Mikalor Worm drive hose clamp 20-32mm/9mm Constant Tension W3"
K220-25-40,NEW,,3.3,,,,"Mikalor Worm drive hose clamp 25-40mm/9mm Constant Tension W3"
K220-30-45,NEW,,3.64,,,,"Mikalor Worm drive hose clamp 30-45mm/9mm Constant Tension W3"
K220-32-50,NEW,,3.64,,,,"Mikalor Worm drive hose clamp 32-50mm/9mm Constant Tension W3"
K225-100-120,NEW,,7.05,,,,"Mikalor Worm drive hose clamp 100-120mm/12mm Constant Tension W3"
K225-110-130,NEW,,7.28,,,,"Mikalor Worm drive hose clamp 110-130mm/12mm Constant Tension W3"
K225-40-60,NEW,,4.54,,,,"Mikalor Worm drive hose clamp 40-60mm/12mm Constant Tension W3"
K225-50-70,NEW,,4.97,,,,"Mikalor Worm drive hose clamp 50-70mm/12mm Constant Tension W3"
K225-60-80,NEW,,5.27,,,,"Mikalor Worm drive hose clamp 60-80mm/12mm Constant Tension W3"
K225-70-90,NEW,,5.62,,,,"Mikalor Worm drive hose clamp 70-90mm/12mm Constant Tension W3"
K225-80-100,NEW,,6.4,,,,"Mikalor Worm drive hose clamp 80-100mm/12mm Constant Tension W3"
K225-90-110,NEW,,6.71,,,,"Mikalor Worm drive hose clamp 90-110mm/12mm Constant Tension W3"
K300-25-27,NEW,,3.3,,,,"Mikalor Supra Heavy duty hose clamp 25-27mm W2"
K300-27-29,NEW,,3.3,,,,"Mikalor Supra Heavy duty hose clamp 27-29mm W2"
K300-29-31,NEW,,3.64,,,,"Mikalor Supra Heavy duty hose clamp 29-31mm W2"
K300-31-34,NEW,,3.76,,,,"Mikalor Supra Heavy duty hose clamp 31-34mm W2"
K300-34-37,NEW,,3.96,,,,"Mikalor Supra Heavy duty hose clamp 34-37mm W2"
K300-37-40,NEW,,3.96,,,,"Mikalor Supra Heavy duty hose clamp 37-40mm W2"
K300-40-43,NEW,,4.06,,,,"Mikalor Supra Heavy duty hose clamp 40-43mm W2"
K300-43-47,NEW,,5.19,,,,"Mikalor Supra Heavy duty hose clamp 43-47mm W2"
K300-47-51,NEW,,5.4,,,,"Mikalor Supra Heavy duty hose clamp 47-51mm W2"
K300-51-55,NEW,,5.5,,,,"Mikalor Supra Heavy duty hose clamp 51-55mm W2"
K300-55-59,NEW,,5.62,,,,"Mikalor Supra Heavy duty hose clamp 55-59mm W2"
K300-59-63,NEW,,5.62,,,,"Mikalor Supra Heavy duty hose clamp 59-63mm W2"
K300-63-68,NEW,,5.74,,,,"Mikalor Supra Heavy duty hose clamp 63-68mm W2"
K300-68-73,NEW,,7.71,,,,"Mikalor Supra Heavy duty hose clamp 68-73mm W2"
K300-73-79,NEW,,7.95,,,,"Mikalor Supra Heavy duty hose clamp 73-79mm W2"
K300-79-85,NEW,,8.15,,,,"Mikalor Supra Heavy duty hose clamp 79-85mm W2"
K300-85-91,NEW,,8.39,,,,"Mikalor Supra Heavy duty hose clamp 85-91mm W2"
K300-91-97,NEW,,8.49,,,,"Mikalor Supra Heavy duty hose clamp 91-97mm W2"
K300-97-104,NEW,,8.7,,,,"Mikalor Supra Heavy duty hose clamp 97-104mm W2"
K400-10-11,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 10-11mm/10mm W1"
K400-12-13,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 12-13mm/10mm W1"
K400-13-14,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 13-14mm/10mm W1"
K400-14-15,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 14-15mm/10mm W1"
K400-15-17,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 15-17mm/10mm W1"
K400-16-18,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 16-18mm/10mm W1"
K400-18-20,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 18-20mm/10mm W1"
K400-19-21,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 19-21mm/10mm W1"
K400-20-22,NEW,,0.78,,,,"Mikalor Normal Mini hose clamp 20-22mm/10mm W1"
K400-22-25,NEW,,0.78,,,,"Mikalor Normal Mini hose clamp 22-25mm/10mm W1"
K400-23-26,NEW,,0.78,,,,"Mikalor Normal Mini hose clamp 23-26mm/10mm W1"
K400-25-28,NEW,,0.78,,,,"Mikalor Normal Mini hose clamp 25-28mm/10mm W1"
K400-26-29,NEW,,0.78,,,,"Mikalor Normal Mini hose clamp 26-29mm/10mm W1"
K400-6,NEW,,0.55,,,,"Mikalor Normal Mini hose clamp 6mm/8,4mm W1"
K400-8,NEW,,0.55,,,,"Mikalor Normal Mini hose clamp 8mm/9mm W1"
K400-9,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 9mm/10mm W1"
K400-9.5-10,NEW,,0.66,,,,"Mikalor Normal Mini hose clamp 9,5-10mm/10mm W1"
K500-10,NEW,,0.44,,,,"Mikalor OEM Ear Clamp 10,0mm W1"
K500-13.3,NEW,,0.44,,,,"Mikalor OEM Ear Clamp 13,3mm W1"
K500-15.7,NEW,,0.55,,,,"Mikalor OEM Ear Clamp 15,7mm W1"
K500-17.5,NEW,,0.66,,,,"Mikalor OEM Ear Clamp 17,5mm W1"
K500-17.8,NEW,,0.66,,,,"Mikalor OEM Ear Clamp 17,8mm W1"
K500-18.5,NEW,,0.66,,,,"Mikalor OEM Ear Clamp 18,5mm W1"
K500-20.5,NEW,,0.78,,,,"Mikalor OEM Ear Clamp 20,5mm W1"
K500-29.5,NEW,,0.88,,,,"Mikalor OEM Ear Clamp 29,5mm W1"
K500-31.6,NEW,,0.88,,,,"Mikalor OEM Ear Clamp 31,6mm W1"
K500-39.6,NEW,,1,,,,"Mikalor OEM Ear Clamp 39,6mm W1"
K500-40.5,NEW,,1.21,,,,"Mikalor OEM Ear Clamp 40,5mm W1"
K500-45.5,NEW,,1.21,,,,"Mikalor OEM Ear Clamp 45,5mm W1"
K500-47,NEW,,1.21,,,,"Mikalor OEM Ear Clamp 47,0mm W1"
K500-51.5,NEW,,1.33,,,,"Mikalor OEM Ear Clamp 51,5mm W1"
K500-52.5,NEW,,1.33,,,,"Mikalor OEM Ear Clamp 52,5mm W1"
K500-65.5,NEW,,1.43,,,,"Mikalor OEM Ear Clamp 65,5mm W1"
K600-10,NEW,,0.66,,,,"Mikalor Spring hose clamp 10mm W1"
K600-11,NEW,,0.78,,,,"Mikalor Spring hose clamp 11mm W1"
K600-12,NEW,,0.78,,,,"Mikalor Spring hose clamp 12mm W1"
K600-14,NEW,,0.88,,,,"Mikalor Spring hose clamp 14mm W1"
K600-15,NEW,,1,,,,"Mikalor Spring hose clamp 15mm W1"
K600-17,NEW,,1.21,,,,"Mikalor Spring hose clamp 17mm W1"
K600-6,NEW,,0.66,,,,"Mikalor Spring hose clamp 6mm W1"
K600-7,NEW,,0.66,,,,"Mikalor Spring hose clamp 7mm W1"
K600-8,NEW,,0.66,,,,"Mikalor Spring hose clamp 8mm W1"
K600-9,NEW,,0.66,,,,"Mikalor Spring hose clamp 9mm W1"
K610-17,NEW,,1.33,,,,"Mikalor Spring band clamp Heavy-Duty 15,6-18,5mm W1"
K610-19,NEW,,1.33,,,,"Mikalor Spring band clamp Heavy-Duty 17,8-20,2mm W1"
K610-20,NEW,,1.43,,,,"Mikalor Spring band clamp Heavy-Duty 18,4-21,6mm W1"
K610-21,NEW,,1.43,,,,"Mikalor Spring band clamp Heavy-Duty 19,5-22,5mm W1"
K610-22,NEW,,1.43,,,,"Mikalor Spring band clamp Heavy-Duty 20,5-24,2mm W1"
K610-23,NEW,,1.43,,,,"Mikalor Spring band clamp Heavy-Duty 21,0-24,7mm W1"
K610-24,NEW,,1.43,,,,"Mikalor Spring band clamp Heavy-Duty 22,0-26,0mm W1"
K610-25,NEW,,1.55,,,,"Mikalor Spring band clamp Heavy-Duty 23,5-26,8mm W1"
K610-26,NEW,,1.55,,,,"Mikalor Spring band clamp Heavy-Duty 24,3-28,0mm W1"
K610-27,NEW,,1.66,,,,"Mikalor Spring band clamp Heavy-Duty 25,2-29,2mm W1"
K610-29,NEW,,1.76,,,,"Mikalor Spring band clamp Heavy-Duty 27,0-31,5mm W1"
K610-32,NEW,,1.99,,,,"Mikalor Spring band clamp Heavy-Duty 29,3-34,5mm W1"
K610-35,NEW,,2.09,,,,"Mikalor Spring band clamp Heavy-Duty 31,5-38,0mm W1"
K610-36,NEW,,2.09,,,,"Mikalor Spring band clamp Heavy-Duty 32,5-39,0mm W1"
K610-38,NEW,,2.54,,,,"Mikalor Spring band clamp Heavy-Duty 34,5-41,5mm W1"
K610-40,NEW,,2.64,,,,"Mikalor Spring band clamp Heavy-Duty 35,5-42,5mm W1"
K610-42,NEW,,2.75,,,,"Mikalor Spring band clamp Heavy-Duty 37,2-44,5mm W1"
K610-44,NEW,,2.99,,,,"Mikalor Spring band clamp Heavy-Duty 38,5-46,5mm W1"
K610-47,NEW,,3.09,,,,"Mikalor Spring band clamp Heavy-Duty 41,4-50,0mm W1"
K610-50,NEW,,4.54,,,,"Mikalor Spring band clamp Heavy-Duty 43,5-53,0mm W1"
K610-51,NEW,,4.54,,,,"Mikalor Spring band clamp Heavy-Duty 44,0-54,0mm W1"
K610-55,NEW,,4.74,,,,"Mikalor Spring band clamp Heavy-Duty 46,8-58,0mm W1"
K620-17-20,NEW,,1.33,,,,"Mikalor Wire clamp with Screw 17-20mm W1"
K620-23.5-27,NEW,,1.33,,,,"Mikalor Wire clamp with Screw 23,5-27mm W1"
K620-30.5-35,NEW,,1.33,,,,"Mikalor Wire clamp with Screw 30,5-35mm W1"
K620-35.5-40,NEW,,1.49,,,,"Mikalor Wire clamp with Screw 35,5-40mm W1"
K620-41-46,NEW,,1.49,,,,"Mikalor Wire clamp with Screw 41-46mm W1"
K620-46.5-53,NEW,,1.49,,,,"Mikalor Wire clamp with Screw 46,5-53mm W1"
K620-53.5-60,NEW,,1.81,,,,"Mikalor Wire clamp with Screw 53,5-60mm W1"
K620-60-68,NEW,,1.99,,,,"Mikalor Wire clamp with Screw 60-68mm W1"
K620-72.5-80,NEW,,4.46,,,,"Mikalor Wire clamp with Screw 72,5-80mm W1"
K620-76.5-84,NEW,,4.78,,,,"Mikalor Wire clamp with Screw 76,5-84mm W1"
K620-84-92,NEW,,5.29,,,,"Mikalor Wire clamp with Screw 84-92mm W1"
K700-10,NEW,,1.21,,,,"Mikalor P-Clip Form D 10mm/12mm W4"
K700-12,NEW,,1.55,,,,"Mikalor P-Clip Form D 12mm/12mm W4"
K700-13,NEW,,1.55,,,,"Mikalor P-Clip Form D 13mm/12mm W4"
K700-14,NEW,,1.55,,,,"Mikalor P-Clip Form D 14mm/12mm W4"
K700-15,NEW,,1.55,,,,"Mikalor P-Clip Form D 15mm/12mm W4"
K700-16,NEW,,1.55,,,,"Mikalor P-Clip Form D 16mm/12mm W4"
K700-17,NEW,,1.55,,,,"Mikalor P-Clip Form D 17mm/12mm W4"
K700-18,NEW,,1.55,,,,"Mikalor P-Clip Form D 18mm/12mm W4"
K700-19,NEW,,1.55,,,,"Mikalor P-Clip Form D 19mm/12mm W4"
K700-20,NEW,,1.55,,,,"Mikalor P-Clip Form D 20mm/12mm W4"
K700-21,NEW,,1.76,,,,"Mikalor P-Clip Form D 21mm/12mm W4"
K700-22,NEW,,1.76,,,,"Mikalor P-Clip Form D 22mm/12mm W4"
K700-23,NEW,,1.76,,,,"Mikalor P-Clip Form D 23mm/12mm W4"
K700-24,NEW,,1.76,,,,"Mikalor P-Clip Form D 24mm/12mm W4"
K700-25,NEW,,1.76,,,,"Mikalor P-Clip Form D 25mm/12mm W4"
K700-26,NEW,,1.76,,,,"Mikalor P-Clip Form D 26mm/12mm W4"
K700-27,NEW,,1.76,,,,"Mikalor P-Clip Form D 27mm/12mm W4"
K700-5,NEW,,1.21,,,,"Mikalor P-Clip Form D 5mm/12mm W4"
K700-6,NEW,,1.21,,,,"Mikalor P-Clip Form D 6mm/12mm W4"
K700-8,NEW,,1.21,,,,"Mikalor P-Clip Form D 8mm/12mm W4"
Keytag-do88,NEW,,3.48,,,,"Key Tag +5hp"
L102,NEW,,17.52,,,,"Silicone Hose Blue straight length 4'' (102mm)"
L108,NEW,,20.94,,,,"Silicone Hose Blue straight length 4,25'' (108mm)"
L11,NEW,,4.84,,,,"Silicone Hose Blue straight length 0,43'' (11mm)"
L114,NEW,,21.49,,,,"Silicone Hose Blue straight length 4,5'' (114mm)"
L13,NEW,,5.4,,,,"Silicone Hose Blue straight length 0,5'' (13mm)"
L16,NEW,,5.4,,,,"Silicone Hose Blue straight length 0,625'' (16mm)"
L19,NEW,,6.29,,,,"Silicone Hose Blue straight length 0,75'' (19mm)"
L22,NEW,,6.29,,,,"Silicone Hose Blue straight length 0,875'' (22mm)"
L25,NEW,,6.29,,,,"Silicone Hose Blue straight length 1'' (25mm)"
L28,NEW,,7.05,,,,"Silicone Hose Blue straight length 1,125'' (28mm)"
L30,NEW,,7.05,,,,"Silicone Hose Blue straight length 1,18'' (30mm)"
L32,NEW,,7.05,,,,"Silicone Hose Blue straight length 1,25'' (32mm)"
L35,NEW,,7.61,,,,"Silicone Hose Blue straight length 1,375'' (35mm)"
L38,NEW,,8.49,,,,"Silicone Hose Blue straight length 1,5'' (38mm)"
L41,NEW,,9.7,,,,"Silicone Hose Blue straight length 1,625'' (41mm)"
L45,NEW,,10.46,,,,"Silicone Hose Blue straight length 1,75'' (45mm)"
L48,NEW,,11.24,,,,"Silicone Hose Blue straight length 1,875'' (48mm)"
L51,NEW,,11.24,,,,"Silicone Hose Blue straight length 2'' (51mm)"
L54,NEW,,11.24,,,,"Silicone Hose Blue straight length 2,125'' (54mm)"
L57,NEW,,11.24,,,,"Silicone Hose Blue straight length 2,25'' (57mm)"
L6.5,NEW,,3.64,,,,"Silicone Hose Blue straight length 0,25'' (6,5mm)"
L60,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,375'' (60mm)"
L63,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,5'' (63mm)"
L65,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,56'' (65mm)"
L68,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,68'' (68mm)"
L70,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,75'' (70mm)"
L73,NEW,,11.79,,,,"Silicone Hose Blue straight length 2,875'' (73mm)"
L76,NEW,,11.79,,,,"Silicone Hose Blue straight length 3'' (76mm)"
L8,NEW,,4.19,,,,"Silicone Hose Blue straight length 0,3125'' (8mm)"
L80,NEW,,13.88,,,,"Silicone Hose Blue straight length 3,125'' (80mm)"
