Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,body (product.metafields.custom.body),brand (product.metafields.custom.brand),custom_price_eur (product.metafields.custom.custom_price_eur),model (product.metafields.custom.model),price_eur (product.metafields.custom.price_eur),vehicle (product.metafields.custom.vehicle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Дополняющие товары (product.metafields.shopify--discovery--product_recommendation.complementary_products),Сопутствующие товары (product.metafields.shopify--discovery--product_recommendation.related_products),Настройки сопутствующих товаров (product.metafields.shopify--discovery--product_recommendation.related_products_display),Продвижение товаров в поиске (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
urban-23-uv-or-uf-forged-alloy-rear-23x12,23-дюймові задні ковані диски UV/UF 12J - Lamborghini Urus Performante,"<p>Ковані задні диски 23x12 дюймів серії UV або UF. Ширший розмір для задньої осі забезпечує оптимальне зчеплення. Преміальне виготовлення методом кування.</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Wheels & Tyres,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,URBAN-P14,0.0,,0,continue,manual,917280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Left.jpg?v=1769445257,1,"",false,,23-дюймові задні ковані диски UV/UF 12J - Lamborghini Urus. URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,6300,Lamborghini Urus Performante,,,,,,,kg,,5477.68,active
urban-23-uv-or-uf-forged-alloy-rear-23x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-rear-23x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_3.jpg?v=1769445410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-rear-23x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante.jpg?v=1769445410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-rear-23x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_1.jpg?v=1769445410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-rear-23x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_2.jpg?v=1769445410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-rear-23x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-rear-23x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Back.jpg?v=1769445390,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-rear-23x12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Right.jpg?v=1769445390,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-front-23x10,23-дюймові передні ковані диски UV/UF 10.5J - Lamborghini Urus Performante,"<p>Ковані передні диски 23x10.5 дюймів серії UV або UF. Оптимізовані для передньої осі високопотужних автомобілів. Преміальна якість та бездоганний баланс.</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Wheels & Tyres,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,URBAN-P14,0.0,,0,continue,manual,917280.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,1,"",false,23-дюймові передні ковані диски UV/UF 10.5J - Lamborghini Urus,23-дюймові передні ковані диски UV/UF 10.5J - Lamborghini Urus. URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,6750,Lamborghini Urus Performante,,,,,,,kg,,5866.64,active
urban-23-uv-or-uf-forged-alloy-front-23x10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_3.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-front-23x10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante.jpg?v=1769445410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-front-23x10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_1.jpg?v=1769445410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-front-23x10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_2.jpg?v=1769445410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-front-23x10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-front-23x10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Back.jpg?v=1769445390,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-front-23x10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Right.jpg?v=1769445390,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-23-uv-or-uf-forged-alloy-front-23x10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Left.jpg?v=1769445257,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2004,Карбонові вставки дверних молдингів - Lamborghini Urus Performante,"<p>Вставки в дверні молдинги з візуального карбону. Підкреслюють горизонтальні лінії кузова. Преміальна якість та точна посадка.</p>
<p><strong>Артикул:</strong> 400-2004</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Additional Options,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,400-2004,0.0,,0,continue,manual,78000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_1.jpg?v=1769445410,1,"",false,,Карбонові вставки дверних молдингів - Lamborghini Urus. URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,1250,Lamborghini Urus Performante,,,,,,,kg,,1102.40,active
urban-400-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_3.jpg?v=1769445410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante.jpg?v=1769445410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_2.jpg?v=1769445410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Back.jpg?v=1769445390,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Right.jpg?v=1769445390,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Left.jpg?v=1769445257,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2002,Карбонові накладки на дзеркала (Standard та ADAS) - Lamborghini Urus Performante,"<p>Накладки на дзеркала з візуального карбону, сумісні зі стандартними дзеркалами та системою ADAS. Бездоганна інтеграція та якість.</p>
<p><strong>Артикул:</strong> 400-2002</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Additional Options,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,400-2002,0.0,,0,continue,manual,68640.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Left.jpg?v=1769445257,1,"",false,Карбонові накладки на дзеркала (Standard та ADAS) - Lamborghini Urus,Карбонові накладки на дзеркала (Standard та ADAS). URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,1100,Lamborghini Urus Performante,,,,,,,kg,,964.08,active
urban-400-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_3.jpg?v=1769445410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante.jpg?v=1769445410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_1.jpg?v=1769445410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_2.jpg?v=1769445410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Back.jpg?v=1769445390,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Right.jpg?v=1769445390,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2003,Карбонові накладки на бокові повітрозабірники - Lamborghini Urus Performante,"<p>Накладки на бокові повітрозабірники з візуального карбону. Виразний спортивний акцент. Точна посадка на оригінальні елементи.</p>
<p><strong>Артикул:</strong> 400-2003</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Additional Options,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,400-2003,0.0,,0,continue,manual,49920.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante.jpg?v=1769445410,1,"",false,Карбонові накладки на бокові повітрозабірники - Lamborghini Urus,Карбонові накладки на бокові повітрозабірники - Lamborghini. URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,800,Lamborghini Urus Performante,,,,,,,kg,,686.40,active
urban-400-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_3.jpg?v=1769445410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_1.jpg?v=1769445410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_2.jpg?v=1769445410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Back.jpg?v=1769445390,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Right.jpg?v=1769445390,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-400-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Left.jpg?v=1769445257,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1069,Карбоновий капот з подвійними вентиляційними отворами - Lamborghini Urus Performante,"<p>Повний комплект карбонового капота з двома вентиляційними панелями та центральним повітрозабірником. Легша вага та агресивний вигляд.</p>
<p><strong>Артикул:</strong> 250-1069</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Exterior Styling,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,250-1069,0.0,,0,continue,manual,698880.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante.jpg?v=1769445410,1,"",false,Карбоновий капот з подвійними вентиляційними отворами - Lamborghini,Карбоновий капот з подвійними вентиляційними отворами. URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,11200,Lamborghini Urus Performante,,,,,,,kg,,9701.12,active
urban-250-1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_3.jpg?v=1769445410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_1.jpg?v=1769445410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_2.jpg?v=1769445410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Back.jpg?v=1769445390,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Right.jpg?v=1769445390,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Left.jpg?v=1769445257,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-050-1051,Розширювачі арок з напіввізуального карбону з проставками - Lamborghini Urus Performante,"<p>Комплект розширювачів арок з напіввізуального карбону. Включає 15мм проставки та болти. Готове рішення для агресивного вигляду.</p>
<p><strong>Артикул:</strong> 050-1051</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Exterior Styling,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,050-1051,0.0,,0,continue,manual,549120.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_3.jpg?v=1769445410,1,"",false,Розширювачі арок з напіввізуального карбону з проставками,Розширювачі арок з напіввізуального карбону з проставками. URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,8800,Lamborghini Urus Performante,,,,,,,kg,,7620.08,active
urban-050-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-050-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante.jpg?v=1769445410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-050-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_1.jpg?v=1769445410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-050-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_2.jpg?v=1769445410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-050-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-050-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Back.jpg?v=1769445390,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-050-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Right.jpg?v=1769445390,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-050-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Left.jpg?v=1769445257,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1038,Нижні карбонові накладки на пороги URBAN - Lamborghini Urus Performante,"<p>Накладки на пороги з візуального карбону з фірмовою емблемою URBAN. Підкреслюють низький силует автомобіля та додають характерного спортивного акценту. Преміальна якість виготовлення.</p>
<p><strong>Артикул:</strong> 250-1038</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Exterior Styling,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,250-1038,0.0,,0,continue,manual,439920.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Right.jpg?v=1769445390,1,"",false,Нижні карбонові накладки на пороги URBAN - Lamborghini Urus,Нижні карбонові накладки на пороги URBAN - Lamborghini Urus. URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,7050,Lamborghini Urus Performante,,,,,,,kg,,6095.44,active
urban-250-1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_3.jpg?v=1769445410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante.jpg?v=1769445410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_1.jpg?v=1769445410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_2.jpg?v=1769445410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Back.jpg?v=1769445390,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Left.jpg?v=1769445257,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urban-250-1068,Двоелементний карбоновий фартух переднього бампера - Lamborghini Urus Performante,"<p>Комплект з двох елементів нижнього фартуха з візуального карбону. Захищає нижню частину бампера. Спортивний вигляд та практична функція.</p>
<p><strong>Артикул:</strong> 250-1068</p>
<p><strong>Бренд обвісу:</strong> URBAN Automotive</p>
<p><strong>Марка авто:</strong> Lamborghini</p>
<p><strong>Модель:</strong> Urus Performante</p>",Urban Automotive,Vehicles & Parts > Vehicle Parts & Accessories,Exterior Styling,"Lamborghini, Lamborghini Urus Performante",true,Title,Default Title,,,,,,,,250-1068,0.0,,0,continue,manual,499200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urus_Performante_Kit_Front.jpg?v=1769445410,1,"",false,Двоелементний карбоновий фартух переднього бампера - Lamborghini,Двоелементний карбоновий фартух переднього бампера. URBAN Automotive для Lamborghini Urus Performante. Офіційний дилер в Україні.,,,,,,,,,,,,,Lamborghini,,Urus Performante,8000,Lamborghini Urus Performante,,,,,,,kg,,6927.44,active
urban-250-1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0612/7383/3557/files/Urban_Urus_Performante.jpg?v=1769445410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
